dataset_name,table_name,column_name,table_description,column_description
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_report_hstry,source_system_id,"""Data lake table covering historical facts focused on ad sb keyword highlighted by fields such as reporting period, unique identifier for campaign, campaign name.""",Unique identifier for source system
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_report_hstry,load_id,"""Data lake table covering historical facts focused on ad sb keyword highlighted by fields such as reporting period, unique identifier for campaign, campaign name.""",Unique identifier for load
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,profile_id,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for profile
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,profile_name,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Profile name
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,campaign_name,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Campaign name
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,campaign_id,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for campaign
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,campaign_status,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Campaign status indicator
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,campaign_budget,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Campaign budget
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,campaign_budget_type,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Campaign budget type
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,adgroup_name,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Adgroup name
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,adgroup_id,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for adgroup
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,keyword_id,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for keyword
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,keyword_text,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Keyword text
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,keyword_bid,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Keyword bid
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,keyword_status,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Keyword status indicator
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,match_type,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Match type
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,query,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Query
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,impressions,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Impressions metric
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,clicks,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Clicks metric
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,cost,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Metric amount metric
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,attributed_sales_14d,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed sales 14d
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,attributed_conversions_14d,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Attributed conversions 14d
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,period,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Reporting period
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,scrape_date,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Scrape date
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,reporting_range,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Reporting range
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,region,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Geographic region
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,marketplace,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Sales marketplace
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,account,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Account
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,source_system_id,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for source system
CC_I2O_DATA_ADVERTISE_LAKE,ad_sb_keyword_search_term_report_hstry,load_id,"""Data lake table covering historical facts focused on ad sb keyword search term highlighted by fields such as geographic region, sales marketplace, reporting period.""",Unique identifier for load
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,region,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Geographic region
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,platform,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Platform
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,campaign_id,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Unique identifier for campaign
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,campaign_name,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Campaign name
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,campaign_start_date,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Campaign start date
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,campaign_end_date,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Campaign end date
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,campaign_status,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Campaign status indicator
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,campaign_daily_budget,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Campaign daily budget
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,campaign_targeting,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Campaign targeting
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,account,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Account
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,tactic,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Tactic
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,budgettype,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Budgettype
CC_I2O_DATA_ADVERTISE_LAKE,ad_sd_campaign_master_hstry,costtype,"""Data lake table covering master reference focused on ad sd campaign highlighted by fields such as campaign start date, campaign end date, campaign status indicator.""",Costtype
